date,location,deaths,cases
2020-11-16,Montana,6,1272
2020-11-16,Nevada,1,1177
2020-11-16,New Jersey,18,4538
2020-11-16,New Mexico,7,1030
2020-11-16,New York,22,3649
2020-11-16,North Carolina,50,3117
2020-11-16,North Dakota,10,924
2020-11-16,Ohio,8,7853
2020-11-16,Oklahoma,12,3923
2020-11-16,Oregon,2,862
2020-11-16,Other,1,158
2020-11-16,Pennsylvania,38,4474
2020-11-16,Puerto Rico,14,707
2020-11-16,South Carolina,2,1493
2020-11-16,South Dakota,23,1199
2020-11-16,Tennessee,16,5817
2020-11-16,Texas,84,7732
2020-11-16,Utah,8,2667
2020-11-16,Virginia,1,1161
2020-11-16,West Virginia,8,867
2020-11-16,Wisconsin,12,6320
2020-11-17,Alabama,1,1410
2020-11-17,Arkansas,42,1308
2020-11-17,California,26,9595
2020-11-17,Colorado,32,4296
2020-11-17,Connecticut,22,4639
2020-11-17,Florida,41,4663
2020-11-17,Georgia,10,1247
2020-11-17,Idaho,4,1099
2020-11-17,Illinois,42,11632
2020-11-17,Indiana,26,5147
2020-11-17,Iowa,34,3283
2020-11-17,Kansas,10,7123
2020-11-17,Kentucky,3,1511
2020-11-17,Louisiana,7,544
2020-11-17,Maryland,7,1726
2020-11-17,Massachusetts,11,2164
2020-11-17,Michigan,55,13162
2020-11-17,Minnesota,12,7437
2020-11-17,Mississippi,2,589
2020-11-17,Missouri,15,4174
2020-11-17,Montana,2,869
2020-11-17,Nebraska,18,3440
2020-11-17,Nevada,8,1916
2020-11-17,New Hampshire,1,358
2020-11-17,New Jersey,14,2219
2020-11-17,New Mexico,21,1253
2020-11-17,New York,22,3490
2020-11-17,North Carolina,8,1972
2020-11-17,North Dakota,7,1089
2020-11-17,Ohio,20,7268
2020-11-17,Oklahoma,10,2729
2020-11-17,Oregon,4,766
2020-11-17,Other,4,55
2020-11-17,Pennsylvania,20,6539
2020-11-17,Puerto Rico,7,537
2020-11-17,Rhode Island,16,2394
2020-11-17,South Carolina,31,1110
2020-11-17,Tennessee,30,7951
2020-11-17,Texas,37,9010
2020-11-17,Utah,5,1971
2020-11-17,Virginia,6,2677
2020-11-17,Washington,29,1492
2020-11-17,West Virginia,3,801
2020-11-17,Wisconsin,13,4638
2020-11-18,Alabama,52,1616
2020-11-18,Alaska,2,642
2020-11-18,Arizona,10,2984
2020-11-18,Arkansas,20,1554
2020-11-18,California,59,10595
2020-11-18,Colorado,30,4331
2020-11-18,Connecticut,12,1702
2020-11-18,Delaware,3,352
2020-11-18,Florida,85,7459
2020-11-18,Georgia,41,4335
2020-11-18,Idaho,35,1781
2020-11-18,Illinois,113,12601
2020-11-18,Indiana,89,5463
2020-11-18,Iowa,41,3601
2020-11-18,Kentucky,33,2911
2020-11-18,Louisiana,17,2628
2020-11-18,Maine,1,246
2020-11-18,Maryland,26,2149
2020-11-18,Massachusetts,20,2525
2020-11-18,Michigan,80,7886
2020-11-18,Minnesota,26,5931
2020-11-18,Mississippi,36,905
2020-11-18,Missouri,64,5436
2020-11-18,Montana,21,1371
2020-11-18,Nebraska,19,2204
2020-11-18,Nevada,27,1696
2020-11-18,New Hampshire,2,279
2020-11-18,New Jersey,38,4026
2020-11-18,New Mexico,28,2105
2020-11-18,New York,102,5088
2020-11-18,North Carolina,38,3288
2020-11-18,North Dakota,32,1082
2020-11-18,Ohio,30,7079
2020-11-18,Oklahoma,6,1551
2020-11-18,Oregon,13,924
2020-11-18,Other,2,75
2020-11-18,Pennsylvania,36,5722
2020-11-18,Puerto Rico,9,569
2020-11-18,Rhode Island,8,605
2020-11-18,South Carolina,13,1283
2020-11-18,Tennessee,72,1841
2020-11-18,Texas,115,10538
2020-11-18,Utah,9,3178
2020-11-18,Virginia,29,2125
2020-11-18,Washington,23,2589
2020-11-18,West Virginia,13,864
2020-11-18,Wisconsin,103,7593
2020-11-18,Wyoming,11,1260
2020-11-19,Alabama,46,2638
2020-11-19,Arizona,53,3206
2020-11-19,Arkansas,30,1715
2020-11-19,California,106,11755
2020-11-19,Colorado,43,4650
2020-11-19,Connecticut,13,2042
2020-11-19,Delaware,3,203
2020-11-19,District of Columbia,5,156
2020-11-19,Florida,87,7925
2020-11-19,Georgia,57,3161
2020-11-19,Hawaii,1,69
2020-11-19,Idaho,14,1310
2020-11-19,Illinois,151,8922
2020-11-19,Indiana,59,6015
2020-11-19,Iowa,38,4320
2020-11-19,Kansas,60,5422
2020-11-19,Kentucky,15,2745
2020-11-19,Louisiana,28,2229
2020-11-19,Maine,4,156
2020-11-19,Maryland,16,2018
2020-11-19,Massachusetts,47,2904
2020-11-19,Michigan,62,6218
2020-11-19,Minnesota,67,5094
2020-11-19,Mississippi,20,1593
2020-11-19,Missouri,22,4627
2020-11-19,Montana,18,1184
2020-11-19,Nebraska,10,2812
2020-11-19,Nevada,3,1664
2020-11-19,New Hampshire,2,447
2020-11-19,New Jersey,37,4043
2020-11-19,New Mexico,26,2892
2020-11-19,New York,31,5294
2020-11-19,North Carolina,46,3367
2020-11-19,North Dakota,16,1263
2020-11-19,Ohio,55,6385
2020-11-19,Oklahoma,26,3017
2020-11-19,Oregon,10,1099
2020-11-19,Pennsylvania,117,6468
2020-11-19,Puerto Rico,20,325
2020-11-19,Rhode Island,6,1383
2020-11-19,South Carolina,26,1547
2020-11-19,South Dakota,30,1387
2020-11-19,Tennessee,53,4472
2020-11-19,Texas,191,12923
2020-11-19,Utah,8,3071
2020-11-19,Vermont,1,57
2020-11-19,Virginia,25,2071
2020-11-19,Washington,21,1303
2020-11-19,West Virginia,14,942
2020-11-19,Wisconsin,58,8510
2020-11-20,Alabama,72,2424
2020-11-20,Alaska,1,493
2020-11-20,Arizona,19,4123
2020-11-20,Arkansas,22,2238
2020-11-20,California,89,13134
2020-11-20,Colorado,79,6107
2020-11-20,Connecticut,21,2353
2020-11-20,District of Columbia,2,213
2020-11-20,Florida,79,9085
2020-11-20,Georgia,37,3424
2020-11-20,Idaho,23,1543
2020-11-20,Illinois,180,14612
2020-11-20,Indiana,59,7281
2020-11-20,Iowa,25,4054
2020-11-20,Kentucky,30,3637
2020-11-20,Louisiana,15,2052
2020-11-20,Maine,1,215
2020-11-20,Maryland,21,2910
2020-11-20,Massachusetts,28,2682
2020-11-20,Michigan,144,7983
2020-11-20,Minnesota,72,7863
2020-11-20,Mississippi,18,1395
2020-11-20,Missouri,32,4365
2020-11-20,Nebraska,28,2663
2020-11-20,Nevada,6,2417
2020-11-20,New Hampshire,2,529
2020-11-20,New Jersey,34,4182
2020-11-20,New Mexico,12,3665
2020-11-20,New York,28,5310
2020-11-20,North Carolina,38,4296
2020-11-20,North Dakota,10,1382
2020-11-20,Ohio,63,7787
2020-11-20,Oklahoma,18,2915
2020-11-20,Oregon,20,1204
2020-11-20,Other,1,76
2020-11-20,Pennsylvania,106,6869
2020-11-20,Puerto Rico,11,521
2020-11-20,Rhode Island,4,1040
2020-11-20,South Carolina,19,1713
2020-11-20,South Dakota,31,1071
2020-11-20,Tennessee,80,2887
2020-11-20,Texas,227,13581
2020-11-20,Utah,16,3968
2020-11-20,Vermont,1,149
2020-11-20,Virginia,36,1954
2020-11-20,Washington,11,1987
2020-11-20,West Virginia,11,1133
2020-11-20,Wisconsin,85,7448
2020-11-20,Wyoming,21,894
2020-11-21,Alabama,32,2463
2020-11-21,Arizona,43,4471
2020-11-21,Arkansas,24,2061
2020-11-21,California,98,12576
2020-11-21,Colorado,15,5765
2020-11-21,Connecticut,23,2088
2020-11-21,Delaware,4,663
2020-11-21,District of Columbia,2,130
2020-11-21,Florida,79,9085
2020-11-21,Georgia,40,3435
2020-11-21,Hawaii,1,118
2020-11-21,Idaho,10,1786
2020-11-21,Illinois,147,13012
2020-11-21,Indiana,63,6808
2020-11-21,Iowa,32,4345
2020-11-21,Kansas,84,5680
2020-11-21,Kentucky,20,3816
2020-11-21,Louisiana,34,4743
2020-11-21,Maine,2,224
2020-11-21,Maryland,26,2353
2020-11-21,Massachusetts,34,2399
2020-11-21,Michigan,57,10140
2020-11-21,Minnesota,68,6794
2020-11-21,Mississippi,23,1638
2020-11-21,Missouri,38,4771
2020-11-21,Montana,6,1475
2020-11-21,Nebraska,43,2381
2020-11-21,Nevada,29,1838
2020-11-21,New Hampshire,1,527
2020-11-21,New Jersey,23,3626
2020-11-21,New Mexico,23,2982
2020-11-21,New York,37,5468
2020-11-21,North Carolina,43,3688
2020-11-21,North Dakota,23,1404
2020-11-21,Ohio,65,8808
2020-11-21,Oklahoma,15,2921
2020-11-21,Oregon,4,1302
2020-11-21,Other,2,49
2020-11-21,Pennsylvania,107,7010
2020-11-21,Puerto Rico,9,904
2020-11-21,Rhode Island,6,1050
2020-11-21,South Carolina,30,2001
2020-11-21,South Dakota,36,1328
2020-11-21,Tennessee,74,3444
2020-11-21,Texas,186,12954
2020-11-21,Utah,17,4588
2020-11-21,Vermont,1,149
2020-11-21,Virginia,16,2544
2020-11-21,Washington,16,2132
2020-11-21,West Virginia,16,1081
2020-11-21,Wisconsin,81,7077
2020-11-22,Alabama,6,2335
2020-11-22,Alaska,1,680
2020-11-22,Arizona,30,3638
2020-11-22,Arkansas,16,1905
2020-11-22,California,32,15685
2020-11-22,Colorado,42,6113
2020-11-22,District of Columbia,1,153
2020-11-22,Florida,41,8409
2020-11-22,Georgia,37,6213
2020-11-22,Hawaii,7,162
2020-11-22,Idaho,2,1070
2020-11-22,Illinois,156,11891
2020-11-22,Indiana,40,6872
2020-11-22,Iowa,32,3286
2020-11-22,Kentucky,21,3702
2020-11-22,Maine,1,165
2020-11-22,Maryland,17,2885
2020-11-22,Massachusetts,19,3206
2020-11-22,Michigan,101,7840
2020-11-22,Minnesota,51,6252
2020-11-22,Mississippi,15,1972
2020-11-22,Missouri,16,4907
2020-11-22,Montana,33,1249
2020-11-22,Nebraska,8,1368
2020-11-22,Nevada,29,2019
2020-11-22,New Hampshire,1,493
2020-11-22,New Jersey,34,4669
2020-11-22,New Mexico,25,2342
2020-11-22,New York,44,5973
2020-11-22,North Carolina,26,3415
2020-11-22,North Dakota,16,1524
2020-11-22,Ohio,29,7863
2020-11-22,Oklahoma,21,3663
2020-11-22,Oregon,7,1493
2020-11-22,Other,1,33
2020-11-22,Pennsylvania,99,5684
2020-11-22,Puerto Rico,21,1099
2020-11-22,South Carolina,43,1857
2020-11-22,South Dakota,36,1144
2020-11-22,Tennessee,9,4355
2020-11-22,Texas,152,11828
2020-11-22,Utah,14,3395
2020-11-22,Vermont,1,87
2020-11-22,Virginia,26,2348
2020-11-22,West Virginia,19,1118
2020-11-22,Wisconsin,52,7029
2020-11-23,Alaska,1,549
2020-11-23,Arizona,7,4331
2020-11-23,Arkansas,20,1352
2020-11-23,California,54,9089
2020-11-23,Colorado,19,3921
2020-11-23,Delaware,2,487
2020-11-23,Florida,61,6587
2020-11-23,Georgia,19,2328
2020-11-23,Hawaii,2,122
2020-11-23,Idaho,2,819
2020-11-23,Illinois,99,10012
2020-11-23,Indiana,59,6174
2020-11-23,Iowa,11,2461
2020-11-23,Kentucky,4,2192
2020-11-23,Louisiana,27,3483
2020-11-23,Maine,2,236
2020-11-23,Maryland,19,2168
2020-11-23,Massachusetts,24,2695
2020-11-23,Minnesota,40,7205
2020-11-23,Mississippi,19,779
2020-11-23,Missouri,4,4291
2020-11-23,Montana,3,1138
2020-11-23,Nebraska,4,1032
2020-11-23,Nevada,6,2155
2020-11-23,New Hampshire,4,322
2020-11-23,New Jersey,15,3968
2020-11-23,New Mexico,33,2456
2020-11-23,New York,23,5391
2020-11-23,North Carolina,29,4514
2020-11-23,North Dakota,6,1143
2020-11-23,Ohio,12,8133
2020-11-23,Oklahoma,10,3406
2020-11-23,Oregon,1,1502
2020-11-23,Other,2,87
2020-11-23,Pennsylvania,41,6370
2020-11-23,Puerto Rico,5,1025
2020-11-23,South Carolina,9,1277
2020-11-23,South Dakota,42,851
2020-11-23,Tennessee,55,4589
2020-11-23,Texas,110,9105
2020-11-23,Utah,6,3197
2020-11-23,West Virginia,4,880
2020-11-23,Wisconsin,7,4019
2020-11-24,Alabama,2,1574
2020-11-24,Arkansas,30,1017
2020-11-24,California,27,13695
2020-11-24,Colorado,4,3689
2020-11-24,Connecticut,43,5271
2020-11-24,Delaware,4,403
2020-11-24,District of Columbia,2,139
2020-11-24,Florida,94,6331
2020-11-24,Georgia,17,1924
2020-11-24,Idaho,17,1437
2020-11-24,Illinois,61,8322
2020-11-24,Indiana,27,5556
2020-11-24,Iowa,20,3128
2020-11-24,Kansas,46,7707
2020-11-24,Kentucky,5,2132
2020-11-24,Louisiana,24,968
2020-11-24,Maine,1,185
2020-11-24,Maryland,14,1658
2020-11-24,Massachusetts,19,1773
2020-11-24,Michigan,65,11943
2020-11-24,Minnesota,24,6343
2020-11-24,Missouri,2,3533
2020-11-24,Montana,11,701
2020-11-24,Nebraska,25,1860
2020-11-24,Nevada,6,2339
2020-11-24,New Jersey,11,3581
2020-11-24,New Mexico,17,2252
2020-11-24,New York,20,5906
2020-11-24,North Carolina,5,2419
2020-11-24,North Dakota,6,714
2020-11-24,Ohio,24,11885
2020-11-24,Oklahoma,15,3544
2020-11-24,Oregon,6,1163
2020-11-24,Pennsylvania,30,6800
2020-11-24,Puerto Rico,15,741
2020-11-24,Rhode Island,15,2572
2020-11-24,South Carolina,5,1257
2020-11-24,Tennessee,35,4074
2020-11-24,Texas,36,8523
2020-11-24,Utah,4,2244
2020-11-24,Virginia,4,3242
2020-11-24,Washington,36,6277
2020-11-24,West Virginia,5,636
2020-11-24,Wisconsin,8,3455
2020-11-24,Wyoming,26,1262
2020-11-25,Alabama,13,2785
2020-11-25,Alaska,13,590
2020-11-25,Arizona,51,4544
2020-11-25,Arkansas,18,2122
2020-11-25,California,109,16990
2020-11-25,Colorado,50,4150
2020-11-25,Connecticut,10,540
2020-11-25,Delaware,5,453
2020-11-25,District of Columbia,1,119
2020-11-25,Florida,72,8555
2020-11-25,Georgia,6,3676
2020-11-25,Idaho,8,1640
2020-11-25,Illinois,150,9469
2020-11-25,Indiana,103,5625
2020-11-25,Iowa,48,2992
2020-11-25,Kentucky,17,2606
2020-11-25,Louisiana,39,3243
2020-11-25,Maine,12,255
2020-11-25,Maryland,33,1667
2020-11-25,Massachusetts,20,2576
2020-11-25,Michigan,154,6782
2020-11-25,Minnesota,38,6416
2020-11-25,Mississippi,53,665
2020-11-25,Missouri,189,3967
2020-11-25,Montana,16,1123
2020-11-25,Nevada,24,2871
2020-11-25,New Hampshire,1,362
2020-11-25,New Jersey,47,4275
2020-11-25,New Mexico,28,2099
2020-11-25,New York,23,4881
2020-11-25,North Carolina,35,3100
2020-11-25,North Dakota,37,1004
2020-11-25,Ohio,80,8536
2020-11-25,Oklahoma,15,2736
2020-11-25,Oregon,21,1000
2020-11-25,Other,1,67
2020-11-25,Pennsylvania,78,6355
2020-11-25,Puerto Rico,6,348
2020-11-25,Rhode Island,16,851
2020-11-25,South Carolina,25,1678
2020-11-25,South Dakota,2,1011
2020-11-25,Tennessee,71,1366
2020-11-25,Texas,196,19481
2020-11-25,Utah,11,2701
2020-11-25,Vermont,1,48
2020-11-25,Virginia,37,2544
2020-11-25,Washington,35,3482
2020-11-25,West Virginia,15,969
2020-11-25,Wisconsin,114,6748
2020-11-26,Alabama,60,2453
2020-11-26,Arizona,9,3982
2020-11-26,Arkansas,20,1965
2020-11-26,California,106,15731
2020-11-26,Colorado,46,4191
2020-11-26,Connecticut,45,1872
2020-11-26,Delaware,3,331
2020-11-26,District of Columbia,4,107
2020-11-26,Florida,97,8376
2020-11-26,Georgia,76,3177
2020-11-26,Hawaii,2,108
2020-11-26,Idaho,21,1773
2020-11-26,Illinois,178,11378
2020-11-26,Indiana,63,5983
2020-11-26,Iowa,42,3502
2020-11-26,Kansas,47,5163
2020-11-26,Kentucky,26,3301
2020-11-26,Louisiana,27,1235
2020-11-26,Maine,1,228
2020-11-26,Maryland,37,2697
2020-11-26,Massachusetts,53,3395
2020-11-26,Michigan,76,4687
2020-11-26,Minnesota,75,6387
2020-11-26,Mississippi,16,1092
2020-11-26,Missouri,33,4390
2020-11-26,Montana,22,1061
2020-11-26,Nebraska,16,1761
2020-11-26,Nevada,24,3142
2020-11-26,New Hampshire,1,402
2020-11-26,New Jersey,67,4042
2020-11-26,New Mexico,23,1855
2020-11-26,New York,26,6265
2020-11-26,North Carolina,64,4212
2020-11-26,North Dakota,4,1077
2020-11-26,Ohio,174,10903
2020-11-26,Oklahoma,16,3732
2020-11-26,Oregon,20,1170
2020-11-26,Other,2,50
2020-11-26,Pennsylvania,146,6952
2020-11-26,Puerto Rico,14,177
2020-11-26,Rhode Island,10,893
2020-11-26,South Carolina,4,1675
2020-11-26,South Dakota,28,1283
2020-11-26,Tennessee,94,2056
2020-11-26,Texas,209,15178
2020-11-26,Utah,26,1781
2020-11-26,Virginia,29,2718
2020-11-26,Washington,14,2887
2020-11-26,West Virginia,13,967
2020-11-26,Wisconsin,71,5997
2020-11-26,Wyoming,13,802
2020-11-27,Alabama,40,2639
2020-11-27,Alaska,3,559
2020-11-27,Arizona,44,3474
2020-11-27,Arkansas,11,2348
2020-11-27,California,57,10862
2020-11-27,Colorado,51,6053
2020-11-27,Delaware,1,584
2020-11-27,Georgia,39,3608
2020-11-27,Hawaii,2,117
2020-11-27,Illinois,155,12022
2020-11-27,Indiana,63,6373
2020-11-27,Iowa,37,2037
2020-11-27,Maryland,29,2319
2020-11-27,Mississippi,18,1746
2020-11-27,Missouri,33,4494
2020-11-27,Montana,6,1117
2020-11-27,Nebraska,32,5270
2020-11-27,Nevada,22,2541
2020-11-27,New Jersey,39,4473
2020-11-27,New Mexico,18,1694
2020-11-27,New York,55,6933
2020-11-27,North Dakota,10,964
2020-11-27,Other,2,43
2020-11-27,Pennsylvania,102,7177
2020-11-27,Puerto Rico,17,501
2020-11-27,Tennessee,53,4404
2020-11-27,Texas,185,6093
2020-11-27,Virginia,21,2600
2020-11-27,West Virginia,17,1130
2020-11-27,Wisconsin,72,5666
2020-11-28,Arizona,20,4314
2020-11-28,California,64,13774
2020-11-28,Colorado,20,4270
2020-11-28,Connecticut,35,3429
2020-11-28,Delaware,2,591
2020-11-28,Florida,109,17344
2020-11-28,Georgia,44,3009
2020-11-28,Hawaii,3,125
2020-11-28,Idaho,14,1997
2020-11-28,Illinois,91,7574
2020-11-28,Indiana,33,5643
2020-11-28,Iowa,11,1733
2020-11-28,Kansas,26,4764
2020-11-28,Kentucky,36,5616
2020-11-28,Louisiana,41,4964
2020-11-28,Maryland,22,2378
2020-11-28,Massachusetts,31,4658
2020-11-28,Michigan,187,17368
2020-11-28,Minnesota,101,5698
2020-11-28,Mississippi,6,1005
2020-11-28,Missouri,1,3169
2020-11-28,Nebraska,2,1114
2020-11-28,Nevada,2,1536
2020-11-28,New Hampshire,3,477
2020-11-28,New Jersey,17,4095
2020-11-28,New Mexico,35,2056
2020-11-28,New York,34,8176
2020-11-28,North Carolina,72,8008
2020-11-28,North Dakota,5,790
2020-11-28,Ohio,72,17065
2020-11-28,Oklahoma,24,3225
2020-11-28,Oregon,18,2329
2020-11-28,Other,1,20
2020-11-28,Pennsylvania,23,8596
2020-11-28,Puerto Rico,7,1452
2020-11-28,Rhode Island,11,1637
2020-11-28,South Carolina,29,2215
2020-11-28,South Dakota,39,2138
2020-11-28,Tennessee,7,4340
2020-11-28,Texas,54,4439
2020-11-28,Utah,15,6142
2020-11-28,Vermont,3,178
2020-11-28,Virginia,15,1544
2020-11-28,Wisconsin,19,1422
2020-11-29,Alaska,2,668
2020-11-29,Arizona,36,4136
2020-11-29,Arkansas,13,1349
2020-11-29,California,27,15048
2020-11-29,Colorado,6,4330
2020-11-29,District of Columbia,1,371
2020-11-29,Florida,79,6277
2020-11-29,Georgia,44,3038
2020-11-29,Idaho,4,1160
2020-11-29,Illinois,153,7873
2020-11-29,Indiana,69,4471
2020-11-29,Iowa,15,2123
2020-11-29,Kentucky,14,2427
2020-11-29,Maine,1,23
2020-11-29,Maryland,33,1590
2020-11-29,Massachusetts,41,3217
2020-11-29,Michigan,110,8351
2020-11-29,Minnesota,45,9022
2020-11-29,Mississippi,10,1553
2020-11-29,Missouri,8,2430
2020-11-29,Montana,12,1049
2020-11-29,Nebraska,5,1257
2020-11-29,Nevada,24,2912
2020-11-29,New Hampshire,6,702
2020-11-29,New Jersey,23,3080
2020-11-29,New Mexico,23,2130
2020-11-29,New York,37,6063
2020-11-29,North Carolina,9,3444
2020-11-29,North Dakota,13,703
2020-11-29,Ohio,32,6895
2020-11-29,Oklahoma,13,6257
2020-11-29,Oregon,11,1674
2020-11-29,Pennsylvania,39,6707
2020-11-29,Puerto Rico,7,903
2020-11-29,South Dakota,54,819
2020-11-29,Tennessee,15,6750
2020-11-29,Texas,95,6334
2020-11-29,Utah,14,2043
2020-11-29,Virginia,10,3173
2020-11-29,West Virginia,6,799
2020-11-29,Wisconsin,30,5473
2020-11-30,Alabama,5,2236
2020-11-30,Arizona,10,3221
2020-11-30,Arkansas,21,1221
2020-11-30,California,35,14831
2020-11-30,Colorado,20,3489
2020-11-30,Delaware,7,581
2020-11-30,District of Columbia,2,140
2020-11-30,Florida,58,7363
2020-11-30,Georgia,18,1952
2020-11-30,Hawaii,4,56
2020-11-30,Idaho,7,824
2020-11-30,Illinois,44,7178
2020-11-30,Indiana,22,4304
2020-11-30,Iowa,24,1511
2020-11-30,Kentucky,11,2743
2020-11-30,Louisiana,16,1643
2020-11-30,Maryland,23,1999
2020-11-30,Massachusetts,46,2495
2020-11-30,Minnesota,57,8946
2020-11-30,Mississippi,27,1845
2020-11-30,Missouri,6,3314
2020-11-30,Montana,2,956
2020-11-30,Nevada,17,1298
2020-11-30,New Hampshire,3,455
2020-11-30,New Jersey,13,4561
2020-11-30,New Mexico,13,1435
2020-11-30,New York,47,6723
2020-11-30,North Carolina,21,3820
2020-11-30,North Dakota,5,723
2020-11-30,Ohio,21,7729
2020-11-30,Oklahoma,19,1721
2020-11-30,Oregon,9,1613
2020-11-30,Pennsylvania,63,4999
2020-11-30,Puerto Rico,11,121
2020-11-30,South Carolina,7,1218
2020-11-30,South Dakota,1,801
2020-11-30,Tennessee,13,3052
2020-11-30,Texas,55,11541
2020-11-30,Utah,5,1722
2020-11-30,Virginia,4,2325
2020-11-30,West Virginia,11,1152
2020-11-30,Wisconsin,23,4055
2020-12-01,Alabama,1,2295
2020-12-01,Arizona,5,822
2020-12-01,Arkansas,32,1112
2020-12-01,California,22,14809
2020-12-01,Colorado,34,4133
2020-12-01,Connecticut,59,4714
2020-12-01,Delaware,2,403
2020-12-01,Florida,97,6659
2020-12-01,Georgia,10,2047
2020-12-01,Idaho,9,1214
2020-12-01,Illinois,103,6190
2020-12-01,Indiana,38,5665
2020-12-01,Iowa,27,1941
2020-12-01,Kansas,31,4415
2020-12-01,Kentucky,12,2116
2020-12-01,Louisiana,13,169
2020-12-01,Maine,3,249
2020-12-01,Maryland,16,1923
2020-12-01,Massachusetts,26,1168
2020-12-01,Michigan,97,10790
2020-12-01,Minnesota,15,5794
2020-12-01,Mississippi,1,1485
2020-12-01,Missouri,11,3797
2020-12-01,Montana,10,397
2020-12-01,Nebraska,29,1941
2020-12-01,Nevada,8,1644
2020-12-01,New Jersey,15,3190
2020-12-01,New Mexico,28,1678
2020-12-01,New York,44,6819
2020-12-01,North Carolina,21,2734
2020-12-01,North Dakota,7,594
2020-12-01,Ohio,30,6631
2020-12-01,Oklahoma,7,2200
2020-12-01,Oregon,7,1312
2020-12-01,Pennsylvania,38,5891
2020-12-01,Puerto Rico,12,843
2020-12-01,Rhode Island,27,2769
2020-12-01,South Carolina,28,1358
2020-12-01,South Dakota,3,564
2020-12-01,Tennessee,48,7975
2020-12-01,Texas,53,13634
2020-12-01,Utah,3,1897
2020-12-01,Vermont,2,72
2020-12-01,Virginia,4,1893
2020-12-01,Washington,71,2319
2020-12-01,West Virginia,6,845
2020-12-01,Wisconsin,7,2676
2020-12-02,Alabama,60,3376
2020-12-02,Alaska,1,539
2020-12-02,Arizona,48,10322
2020-12-02,Arkansas,10,1950
2020-12-02,California,131,15778
2020-12-02,Colorado,72,4405
2020-12-02,Connecticut,20,1459
2020-12-02,Delaware,5,689
2020-12-02,District of Columbia,5,133
2020-12-02,Florida,82,8847
2020-12-02,Georgia,63,4842
2020-12-02,Idaho,31,1607
2020-12-02,Illinois,146,12542
2020-12-02,Indiana,141,5396
2020-12-02,Iowa,23,2431
2020-12-02,Kentucky,35,4123
2020-12-02,Louisiana,35,5326
2020-12-02,Maine,20,224
2020-12-02,Maryland,32,2765
2020-12-02,Massachusetts,30,3073
2020-12-02,Michigan,195,6511
2020-12-02,Minnesota,22,3549
2020-12-02,Mississippi,29,1141
2020-12-02,Missouri,165,2963
2020-12-02,Montana,17,1007
2020-12-02,Nebraska,62,1787
2020-12-02,Nevada,20,2671
2020-12-02,New Hampshire,2,772
2020-12-02,New Jersey,90,4606
2020-12-02,New Mexico,21,2324
2020-12-02,New York,57,7285
2020-12-02,North Carolina,23,2883
2020-12-02,North Dakota,27,403
2020-12-02,Ohio,119,9030
2020-12-02,Oklahoma,15,1737
2020-12-02,Oregon,24,1223
2020-12-02,Pennsylvania,169,5695
2020-12-02,Puerto Rico,16,775
2020-12-02,Rhode Island,7,1183
2020-12-02,South Carolina,23,1425
2020-12-02,South Dakota,2,448
2020-12-02,Tennessee,36,5693
2020-12-02,Texas,218,12182
2020-12-02,Utah,19,2510
2020-12-02,Vermont,3,67
2020-12-02,Virginia,31,2228
2020-12-02,Washington,31,2197
2020-12-02,West Virginia,23,976
2020-12-02,Wisconsin,117,4635
2020-12-02,Wyoming,24,500
2020-12-03,Alabama,73,3928
2020-12-03,Arizona,52,3840
2020-12-03,Arkansas,10,2212
2020-12-03,California,106,19140
2020-12-03,Colorado,84,3862
2020-12-03,Connecticut,51,2672
2020-12-03,Delaware,2,355
2020-12-03,District of Columbia,5,157
2020-12-03,Florida,97,9994
2020-12-03,Georgia,52,5734
2020-12-03,Idaho,31,1429
2020-12-03,Illinois,266,9757
2020-12-03,Indiana,109,6597
2020-12-03,Iowa,69,3097
2020-12-03,Kansas,119,4622
2020-12-03,Louisiana,46,3595
2020-12-03,Maine,4,227
2020-12-03,Maryland,42,2220
2020-12-03,Massachusetts,46,5027
2020-12-03,Michigan,83,7433
2020-12-03,Minnesota,77,5165
2020-12-03,Mississippi,15,2457
2020-12-03,Missouri,51,2877
2020-12-03,Montana,15,1135
2020-12-03,Nebraska,48,2336
2020-12-03,Nevada,38,2155
2020-12-03,New Hampshire,9,602
2020-12-03,New Jersey,62,4296
2020-12-03,New Mexico,40,1544
2020-12-03,New York,56,8973
